"M0","Mu.iE","Mu.iV","alpha.age[1]","alpha.age[2]","alpha.age[3]","alpha.age[4]","alpha.age[5]","alpha.breed[1]","alpha.breed[2]","alpha.breed[3]","alpha.breed[4]","alpha.breed[5]","alpha.inj","alpha.regime2","beta.age.first[1]","beta.age.first[2]","beta.age.first[3]","beta.age.first[4]","beta.age.first[5]","beta.age.first[6]","beta.age.first[7]","beta.iE.regime2","beta.inj","beta.p.sex","beta.p1","beta.p2","beta.regime","beta.regime.p2","kappa","mu.p","p.beta.ageW","pi.miss.calf","psi_sex","sigma.B.t","sigma.iE.t","sigma.p.ind","sigma.p.t","sigma.phi.t","z[1]","z[2]","z[3]","z[4]"
0.00861042414333744,0.00818861956986307,0.000722147286503845,1.46676215562588,0.869338191474449,-0.794329226562567,0.829894525166793,0,0,0.863593924951019,1.32864242548078,-0.0214250372610089,0,2.84444861291946,1.13362616666793,-4.80670038093973,-4.68951549635906,-1.74303262654338,-1.24669034256156,-2.35880630281054,-1.00602313525453,0,0.861994791201044,-1.29076765667712,-0.199506020628626,-0.0738603553318222,1.35964936282791,-1.02484880887768,-1.41435226250502,0.0557843432297899,1.3254661272247,0.240709575245275,0.0112589345502428,0.465093376711293,0.732610597383411,0.0064517174110593,1.24889938185724,0.669294678246513,0.292259801800045,1,1,1,1
0.00885484035372352,0.00759699532486533,0.000492753791254641,1.26358239900245,0.646585258387323,-0.405427324124367,0.856835857707397,0,0,0.530842294885355,1.46945439074433,-0.279496909625877,0,2.87319068510455,1.10184075295167,-9.43907255047373,-2.8237416934631,-2.3196914543458,-1.2672055611699,-1.27583424678555,-1.21416261754056,0,0.83035581121595,-1.39735355318027,-0.145174058635991,0.369579077216681,0.759618145232186,-1.08865047860423,-0.631065692519044,0.0439575025031548,1.3061248696732,0.273068266764126,0.0118754038433416,0.431559060646968,0.859392712643798,0.0064517174110593,1.16990323950142,0.751602487654374,0.25226637055354,1,1,1,1
0.00953594080907106,0.00697550993361633,0.000480577938231063,1.24446834974057,1.28593340091817,-1.32330720520627,0.792094657175688,0,0,0.562103760186137,0.852197406274635,-0.121823688801707,0,2.58093486954086,1.17432063573083,-5.46071063491255,-2.86304029924,-1.71933030883767,-1.45973283704204,-1.39405231518482,-1.17572807414854,0,0.915476125769072,-1.61620967285543,-0.16541776249499,0.0647298344377636,1.02201434728445,-1.07044069225401,-1.06674475355174,0.0477438238756146,1.32997315288691,0.255428554397301,0.0075670863491892,0.453313030992073,0.621380190777041,0.0064517174110593,1.21963044906167,0.961371117910353,0.28165476576461,1,1,1,1
0.00938180545513057,0.00665775535165398,0.000354887576558,0.931841196713688,1.11257150454506,-0.507081623577498,0.505688101721539,0,0,0.651191648701375,1.45079363086996,-0.00153545166379462,0,2.81355089274373,0.947463462238303,-6.91611099317471,-3.42803064133618,-1.69011931488797,-1.47054996708482,-1.47679202086824,-1.40653175002233,0,1.00254428477863,-0.706726207628846,-0.204392936478021,0.415647690677951,0.896167435658023,-1.07782578716312,-0.6468491820064,0.064427358629186,1.32401617899511,0.294730602947487,0.00253743460394261,0.453638156132055,0.843236035641464,0.0064517174110593,1.12325405348998,0.874148420169041,0.408442326990662,1,1,1,1
0.00933582741783278,0.00530610275162602,0.000401670694971979,1.1053317183069,1.05379902415841,-1.33293135028609,-0.0390425316158687,0,0,1.30240652881356,1.16352841448593,-0.0693806784397245,0,2.91215806590917,1.04100235897679,-6.69392576891525,-2.42289459054435,-2.48948542770888,-1.01273545304897,-1.84405241270203,-1.25635119131248,0,1.30983998427861,-1.42518655583189,-0.170745402432418,0.365932615431995,0.968408197423671,-0.965449853285836,-0.821697610162256,0.0536550551402822,1.3478527105679,0.243350072394555,0.00634470461419588,0.461541818688281,0.67408796891937,0.0064517174110593,1.22716798669724,0.659259708851103,0.498532962368101,1,1,1,1
0.00813218398000485,0.00703274657834966,0.00045660730770557,1.37568430335956,0.975344547037438,-0.379845363408328,1.07448036379005,0,0,0.93250579952474,1.6990767399971,-0.0773550217385766,0,3.27885186200284,0.928363464474968,-5.55802944303255,-3.04155095678392,-2.23674107206373,-1.3987107506605,-2.33681312197027,-1.45509231061622,0,0.948896210445344,-0.948547470508165,-0.153550634060717,0.184733873166468,1.49294187899753,-0.418032196519882,-1.31932220883181,0.0622098030881354,1.33004979170969,0.214262945483869,0.00884110978136047,0.448146538030329,0.787124663070908,0.0064517174110593,1.19890095560263,0.843437158529173,0.467067741294707,1,1,1,1
0.00812424129388436,0.00628937992098855,0.000769980368269314,0.785340265192434,0.827449911714138,-0.218357612727095,0.945027125083213,0,0,1.09795066166927,1.30460598423309,-0.112533828032536,0,3.124380293916,0.577590120395597,-4.64506556697155,-3.23168377727351,-2.66321217110322,-1.55930166203268,-1.24863052760865,-1.00036307319575,0,1.21018453482828,-1.14752174876569,-0.11568903585866,0.217432848042452,1.21334046187224,-0.69971014978822,-1.35169659861455,0.0492897311891831,1.33563754634405,0.213887396427817,0.00726894790956588,0.470939459682211,0.695125098463248,0.0064517174110593,1.24916623467572,0.757281501754687,0.442783092024211,1,1,1,1
0.00909539303466852,0.0067977466432224,0.000602530215904696,0.700380125860993,1.30116186525591,-0.500178491557807,0.348479746423612,0,0,1.3078437943054,1.55805329013378,-0.274964007361143,0,2.89739739652611,0.666861248342202,-6.28028578818093,-3.42862826788108,-1.97772484731117,-1.15492099820175,-1.5220842533314,-1.11256414948245,0,1.11543713640219,-3.19311049601342,-0.200682932753868,0.359205782113006,1.26026350231726,-0.982908337995153,-1.36863898741859,0.0409799493672095,1.35887486883895,0.232938118861717,0.00393946046640435,0.496091121645764,0.697180143009911,0.0064517174110593,1.1947618629065,0.867345279302555,0.326998719379673,1,1,1,1
0.00982327909152257,0.00542981084893068,0.00126577451757003,0.859144275146727,0.834121396142292,0.0568009801594711,0.663987403408405,0,0,1.09770701290846,1.37294582724744,-0.449900770075696,0,3.09879150355469,0.705636305978784,-6.04843588736746,-2.72950414910779,-1.72014226538565,-1.49160852241709,-0.95427598379136,-0.956469486205515,0,1.29168596398743,-0.109205699588717,-0.214061962750996,0.169310788091586,1.21199803145459,-0.172870602632691,-0.988561715112946,0.0553218122200102,1.27675098136189,0.181249687571,0.00420193400351805,0.472168181562877,0.683255632954734,0.0114653537824679,1.21065015685556,0.779828471363725,0.329802268108806,1,1,1,1
0.00975961017582384,0.00568877762750807,0.000344789712704692,0.708525877192029,1.14831586448242,-0.605502301295633,0.321972078028764,0,0,0.513027838936775,1.32083934007978,0.0609081163393892,0,3.06781793247796,0.692323220710947,-3.9081499108854,-3.3613976001448,-2.19255104685577,-1.17716446179647,-1.58516691040556,-1.2943393227,0,1.41359370575476,-0.822175069802707,-0.227970047972182,0.140858181336886,1.18175351992028,0.124213408183746,-0.681860097702364,0.0564107445597269,1.27352738522492,0.182013957863021,0.00581983859292447,0.476848799987884,0.794035623574242,0.00842406375304957,1.15177994911375,0.674746574077178,0.282469721616518,1,1,1,1
0.011628334054678,0.00658500590153246,0.000463103727620156,0.892646439237257,0.754710765460797,-0.697458537923328,-0.122307236491284,0,0,0.25512029581513,1.17786327043236,-0.115133000750392,0,2.6988730218303,0.805477651770037,-4.07131933234687,-3.0385108463464,-2.30654051755502,-1.37070223282233,-1.51553621796499,-1.06569709195872,0,1.21701769560388,-2.03526528665023,-0.224199024713222,0.404226389771011,1.27506013276109,0.224332271615277,-0.716756887995339,0.0589141363504799,1.31884108550313,0.181613192031731,0.0130424705958628,0.457790819174869,0.79643187489429,0.00816045594091949,1.19232477717014,0.663774941728144,0.401413467938276,1,1,1,1
0.0129873694256686,0.00716631219733267,0.000827850221048539,1.00430316120055,0.887436315014642,-0.997682297819612,-0.0890413406317269,0,0,-0.0935666071950881,1.44677919349606,-0.24376565100647,0,2.70665996223946,0.732540166405245,-4.04707123908385,-3.10863377099843,-1.67292086468697,-1.70755407131275,-1.14932269207245,-1.40807818590874,0,0.975014137120835,-2.41070420880525,-0.163039884643895,0.42865335791501,0.836273327453887,-0.800663788045475,-0.660147639275227,0.0402087621400829,1.37611520451344,0.254420143183439,0.0107341679611353,0.427465678544979,0.852552828102389,0.00816045594091949,1.09873940225402,0.721911402212704,0.287762349585818,1,1,1,1
0.0109071241500779,0.00742248283977861,0.0010343298120591,1.2379453182232,0.852271516084695,-0.511212956446187,0.0429131107962013,0,0,0.135941060551916,1.40008811571294,-0.183748866495837,0,2.61234923778729,0.968472248281286,-11.2695559338864,-3.25773568959272,-2.53384576555176,-1.3341902379178,-1.17445996152523,-1.19249309930171,0,1.17761834250583,-1.24840532230505,-0.206003378648786,0.347739215451223,0.977292810781282,-1.15480723612718,-1.29158839723951,0.0675111589102279,1.33743892917681,0.216823342623405,0.00426209401803267,0.462805153875229,0.597088988629668,0.00816045594091949,1.17388253722354,0.72526142995956,0.228829950350439,1,1,1,1
0.0107824751853868,0.007002695696431,0.00045321200491736,1.47882398318291,0.977487511120559,-0.318241217106434,0.407758517571649,0,0,0.794030955556491,1.35879821968631,-0.012525652147714,0,2.64075536280408,0.847736766433537,-6.29712679008511,-2.19861984394927,-1.78431335394929,-1.65545561180601,-0.97187522218269,-0.920824195524137,0,0.993305708784719,-0.612845226333646,-0.216031155264799,0.363125157915684,1.12828564005453,-1.01267388120682,-1.39044416032546,0.0636128951690337,1.30246320334607,0.207471887043227,0.0052036095046863,0.454194101381784,0.793254253833838,0.00816045594091949,1.18218868054659,0.72526142995956,0.334487027421746,1,1,1,1
0.0105640994189737,0.00509987368378649,0.00103924772666422,0.907205106840808,1.27990942362502,-0.907463798987095,0.685308890183517,0,0,0.680853521230373,1.2220162288745,-0.167907145209643,0,2.8025999146417,0.809715316939162,-5.34874267032765,-3.07401334325222,-1.83458774838004,-1.70045588025551,-1.85146151335576,-0.954104277045958,0,1.50666292992207,-0.840400367461195,-0.227915464235277,0.312304778445509,1.28404789205587,-0.865820345462055,-1.69310429461333,0.0583405907170686,1.33962543843693,0.203019681820563,0.00443536209142108,0.455916218820349,0.665433374484969,0.00816045594091949,1.12627972104056,0.734872717566882,0.178895080587212,1,1,1,1
0.0089930542515041,0.00402882172782109,0.000539718217144399,1.15746391743304,0.819515613803208,-0.264361426416354,0.238986592842029,0,0,1.04340703187536,1.32727009768689,0.0803777379933109,0,3.03436182886986,0.833050134176188,-4.6055723455626,-3.01442427246563,-1.8508371387144,-1.53516362067634,-1.4593398721851,-0.819024191080076,0,1.34289368385941,-1.84190350796253,-0.214740198608082,0.476718310052539,1.45390349446341,-0.401358969947048,-1.936964828506,0.0527363979839586,1.26529454663308,0.153713452922248,0.00815899395006249,0.470634919415011,1.30278086096075,0.00816045594091949,1.09323227222626,0.675958837320768,0.178943736780967,1,1,1,1
0.00983418332306059,0.00670859337207477,0.000781214725770044,0.750350823864345,0.836125781880402,-0.496798905213793,0.436238424696334,0,0,0.478610445494989,1.64709406681382,0.298806223192029,0,2.90878576442538,0.968589924720898,-5.53316601989582,-3.29713307831161,-1.88109654097287,-1.32394334707657,-1.37881002457626,-0.902738125587575,0,1.18822947983815,-0.951946738657481,-0.195917916735587,0.160153849202952,1.24613062485274,-0.609251218343387,-1.93030834189756,0.0542779121075331,1.31174373770662,0.185061623692659,0.00773103397467838,0.47722001518055,0.866226518209179,0.00816045594091949,1.13011299183871,0.844946963886451,0.178943736780967,1,1,1,1
0.00916627498866798,0.00791929253758619,0.000656058944478042,1.27060099447791,0.663925697169584,0.105353169335068,0.156351406045286,0,0,1.08827215170904,1.65307852829111,0.1916687329157,0,2.77653347850739,0.993383151009025,-4.62361124858539,-2.56961848011727,-2.02352333072379,-1.68943648337882,-1.54046999604525,-1.07997833611803,0,0.903839611195557,-1.22607649005318,-0.213872531753975,0.247415035684094,1.02195272960965,-0.300379290713975,-1.03551504339183,0.0586530665767644,1.29087475557417,0.22045182958987,0.00937353853605275,0.446778573616278,1.01707736760645,0.00816045594091949,1.1597878209144,0.870068836506097,0.126319901045042,1,1,1,1
0.0106957110819381,0.00569623938340993,0.0000915387923096538,0.698933767400753,0.948301113664874,-0.0165067405146871,-0.141323458314988,0,0,0.829040833314708,1.35751774093852,0.348021513187718,0,2.85412638074639,0.790753096986922,-5.34357813317513,-3.0039221847134,-1.59067179973807,-1.60985749397741,-1.22202871466235,-1.01761436810239,0,1.04820678471543,-3.64554905823265,-0.182618184984712,0.135883663221994,1.03552124780952,-0.504491966663345,-1.08390064236217,0.0691587349679483,1.2692517153118,0.220375046947324,0.00734456622980348,0.484666454468415,0.640242940577233,0.00849021364080676,1.13132607631395,0.696507337139274,0.194376807175942,1,1,1,1
0.00857423509274621,0.00542997085378438,0.000349495507587054,0.664743401867729,1.24832626162877,-0.701561899601966,0.678703760617072,0,0,0.703351964064768,1.38199679489757,0.512566927149325,0,3.22599366263646,0.928380876292191,-5.22661197928158,-2.81713662173115,-2.54019958313972,-1.83001688956644,-1.59880063386546,-1.08022197232039,0,1.31348504618716,-1.61197244114216,-0.044530636371021,0.134715249519454,0.92165802888882,-0.989920205996481,-1.07525692836481,0.0479187348473405,1.32544699955304,0.231618435626694,0.00550940312879506,0.428286046310218,0.912946237606856,0.00849021364080676,1.16561984223293,0.722650508237303,0.219278140684717,1,1,1,1
0.0096507539131718,0.00600830281488011,0.00134526162425163,0.847688375704276,1.28173676531793,-0.485068757833565,0.552873566642155,0,0,0.58479790299126,1.56160553120586,0.29084515665321,0,3.29223405559567,0.77039390790415,-4.86156210160397,-3.00164017635339,-1.93080979128517,-1.64696472841351,-1.44817337510371,-1.01318003674122,0,1.23711287869106,-0.731006663891316,-0.0928383821616154,-0.0128620232283693,0.832500587490858,-1.40767956613129,-1.26328142161363,0.0394416116049215,1.34773599882278,0.247692060502654,0.00954813986589915,0.466875107399087,0.759649341815477,0.0133579553139476,1.24116796906516,0.760188225119934,0.238870287712858,1,1,1,1
0.00864183701367039,0.00773883116721194,0.00065346537356875,1.05294286702364,1.34535192686793,0.0361304086088054,0.567354662059255,0,0,0.54089117727693,1.79147749085301,0.227381213071924,0,2.99581630215609,0.954896718364718,-6.8863766376872,-2.71543632585199,-1.65992260052815,-1.2232567497583,-1.17321032956579,-0.874688927409674,0,0.927252870265258,-1.02836509147378,-0.0687593132752141,0.684254000917172,0.720193574683174,0.209468507742239,-0.134684129415234,0.0388420561093305,1.34641323574319,0.203901270371195,0.00574597502866108,0.448920871320079,0.645646365208701,0.0117778979095861,1.17933733992068,0.612946775436263,0.323529681351229,1,1,1,1
0.00879537573328609,0.00774199676988324,0.000506163642004178,1.2110592361073,1.01947290502498,-0.478855055758978,0.85605486559495,0,0,0.645023379838556,1.58548540352698,-0.259512970592098,0,2.86543316678341,1.02821190468834,-3.67452156640234,-2.25056280518061,-1.73540273217827,-1.70917014008816,-0.809455686605021,-1.01227044532281,0,1.11622324602353,-0.578204641085475,-0.145599369018802,0.253562378561572,1.21289673713179,-0.215705077489463,-1.1239834076501,0.0566607628074829,1.35639951735275,0.203562937699253,0.00210494937579705,0.441455736611156,0.537423329828981,0.0117778979095861,1.18405932762297,0.846245569664818,0.272533673551648,1,1,1,1
0.00915505284541667,0.00646827577019375,0.00133054553881374,1.05863858704003,0.885966465625913,-0.237758494280985,0.621597031381686,0,0,0.190533451922073,1.60866091692692,0.286798330907881,0,3.00991813801464,0.993779548698082,-5.0597293063274,-2.59743290249376,-2.04798424830581,-1.31766249677423,-1.73586621941475,-1.01114403776658,0,1.02782461123695,-1.36544129365783,-0.218039543091278,0.404732850644583,0.582030129425958,-0.279216523949669,-0.324905772958021,0.0772064514325464,1.36203058208917,0.249636042375851,0.00246128436487802,0.433199721988327,0.366268031064584,0.0117778979095861,1.14320304001048,0.85085018246788,0.224707904647922,1,1,1,1
0.00973048076136997,0.0061871459938401,0.000471870280477328,0.902582941796422,0.852624646210869,-0.0765377806710322,0.0655724783981169,0,0,0.391173395260426,1.35099958745571,0.438871783085118,0,3.01043899915787,1.08071232181117,-4.58394979241023,-3.0828226322413,-2.0959215323826,-1.09725045836108,-1.67681357672701,-1.1768237249037,0,1.28457351071884,-2.7736238469894,-0.236146961687613,0.223692471648171,1.07223674365475,-0.870454549495874,-1.32414158015066,0.0536664265239298,1.30991929715472,0.223539070789776,0.00750598082024822,0.475572629897103,0.51443072244998,0.0155464616923569,1.07971905780761,0.65546331469377,0.239674455786451,1,1,1,1
0.00905849904776321,0.00662038718356169,0.000915382444054854,0.662964560693105,1.10268277211431,-0.15879689809423,0.487141109292625,0,0,1.02986193537124,1.77145985683849,-0.0697013950270655,0,3.30103511940228,0.69347548646539,-7.35542770542407,-3.00411532122896,-2.22033622922699,-1.27900613475165,-1.83128753724261,-1.11128321847399,0,1.15892766966938,-2.50407194715423,-0.210312392069964,0.336688702816447,1.17974674386824,-0.423064206634753,-1.11472006223013,0.0428406408663807,1.27606779314736,0.215382897125658,0.0067534641572427,0.467319444025049,0.730943258582529,0.0155464616923569,1.05875485949719,0.636960350305424,0.283809475023827,1,1,1,1
0.00959772718087142,0.00772242811626274,0.00124548762008404,0.98773448130284,0.980059371149704,-0.384597419991844,0.599024397538996,0,0,0.395285429639059,1.47612379027951,0.156594883042571,0,2.92986172241526,0.787865995527509,-5.82131827565204,-3.4919284732707,-2.05123665160935,-1.67135440703661,-1.70898623471372,-1.08866043415687,0,1.20313443832856,-3.27376480057883,-0.200887134552895,0.274870206831069,1.28204774176822,-0.135695180257704,-1.12684155168774,0.0560120834907852,1.36632767395741,0.216499143142579,0.00218098140531569,0.467526405658137,0.586760565209563,0.0155464616923569,1.18685483527052,0.676147741681465,0.379318555895356,1,1,1,1
0.00916159955022715,0.00856255545360361,0.000402155301914428,1.08387623406395,0.647342510557662,-0.222419578634697,0.453079791679175,0,0,1.03378602860962,1.37247700272171,0.151291727188174,0,2.91567003407498,0.952955615514458,-5.80427194461731,-3.12138209041355,-1.363653879456,-0.667078448348242,-1.13231680860907,-0.914650268978288,0,0.881444952982016,-1.57091526825345,-0.262733153779441,0.698708183718772,0.86851730390459,-0.1367555994761,-0.626033939654925,0.0572423915640933,1.33557178244594,0.194160662321755,0.00546667501666196,0.444810879005771,0.419609154363435,0.0158945732156238,1.14335197181424,0.640230009260644,0.232662090092633,1,1,1,1
0.00806756849964973,0.00774742250271021,0.000983211970493056,1.33259872287674,1.43230118890981,-1.01017045239822,0.609426272056927,0,0,1.20459844085598,1.27315039537972,0.123051141258891,0,3.18846810675188,0.853344930102292,-5.30613874236229,-3.12720870514668,-1.80722398645557,-1.60627346073744,-2.19279493501509,-1.21847196997945,0,0.647525033592264,-0.200416120494237,-0.24368408867691,0.406028556958814,1.05593379711286,0.0941338384408784,-0.844849903317268,0.0623069525655263,1.40997265498801,0.214145134459335,0.00458460518686459,0.445782913326033,0.557497155388231,0.0149535770874135,1.10542561238349,0.694924019389999,0.398285058453459,1,1,1,1
0.00885432541970686,0.00757290762938583,0.000730071594816403,1.17266233553935,1.03107261387174,-0.820361967514069,-0.161710151193042,0,0,1.16282607764707,1.26922343902795,0.127343882268871,0,3.12299216135073,0.792770813557673,-5.24516004186512,-2.844381137662,-1.45906169612722,-1.32916091690159,-1.73404963359201,-0.8119160049623,0,0.907167288012207,-1.44811023954659,-0.2726668673821,0.34874059824253,1.19338358862222,-0.374254463105217,-1.25377678966076,0.0522319096363079,1.31896238955551,0.195356303517809,0.00465997059497099,0.460775142666962,0.423213560824389,0.0141256742883588,1.14330590187688,1.01170402513875,0.559320068792311,1,1,1,1
0.0104753754604886,0.00677148013219104,0.000886478289141635,0.637488150314898,1.05432176288604,-0.694186044543272,0.0715049857473322,0,0,0.864111293490616,1.13394936340087,0.0493741814478222,0,3.24358518750296,0.689941428059207,-7.13899262909373,-3.24862205918633,-1.9607381908347,-1.06881833728049,-1.07609278498451,-0.880391041269779,0,1.22516951909007,-0.341341344508066,-0.239617248619156,0.483976407231009,1.27101448742079,0.203901655693587,-1.04607223587057,0.0586480743840309,1.35157873340756,0.174334393644725,0.00334503619852913,0.459603021728923,0.444525000217569,0.0128512332680352,1.1907630071381,0.620526093283637,0.52730873745807,1,1,1,1
0.0099548277771677,0.00812616294377684,0.000505841140693092,0.458530532578853,0.696058041687262,-0.58015886810024,0.603772192821271,0,0,0.65069622816056,1.27870453816284,-0.0329241219954247,0,3.03781190426676,0.74714470552234,-6.36564412265528,-2.88699523033342,-1.9869138721252,-1.35751291162806,-1.77018991678656,-1.24694164686941,0,0.827393981710714,-4.02075657900476,-0.0943468173284464,0.132259924523438,1.41235874454745,-0.24493547935951,-1.68796845285724,0.0549889051487841,1.41248943751708,0.168683755690383,0.00410613802771991,0.478434192598421,0.566538968002018,0.0134994925737781,1.11240875416224,0.978281955412391,0.384029712013379,1,1,1,1
